Observation,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,Energy
16736,21.53333333,35.32666667,18.7,38.16333333,20.46333333,36.66333333,20.1,33.43333333,19.1,55.8,3.663333333,52.76666667,21.6,30.79,23.7,35.93333333,19.39,37.62666667,4.45,769.15,79,4,21.5,1.1,40
16737,20.53333333,34.46666667,17.26333333,39.8,21,33.9,19.73,32.29,18.89,42.53,1.43,60.83333333,20,26.2,21.23,35.56666667,19.5,36.6,1.33,766,86,1.833333333,62,-0.833,160
16738,22.5,39.09,20.1,40.43333333,25,36.62666667,22.34714286,35.5,20.89,54.86,7.3,53.26666667,21.5,32.7,23.5,46.29,20.5,39.86333333,7.72,756.9833333,87.33333333,4.833333333,27.16666667,5.77,50
16739,22.1,35.86333333,19.1,38.12666667,22.6,35.86333333,21.06666667,32.29,18.6,44,2.266666667,35.82333333,20,27,23.06666667,37.86333333,19.53333333,38.16333333,2.42,765.8166667,73.66666667,3.166666667,20,-1.85,40
16740,24.2,41.9,26.08,35.276,26.73,37.93333333,24.46333333,40.76,21.7,48.4,22.13333333,1,23.6,37.29,23.39,43.73,22.6,43.73,19.7,756.8166667,48.83333333,1.833333333,28.16666667,8.65,70
16741,22.7,47.86333333,22.2,44.26,21.7,46.9,19.96333333,49.76,18,55.15722222,11.13,99.9,18.90222222,48.2,21.66666667,51.97666667,16.89,49.62666667,11.7,752.9,91.33333333,7.666666667,24.66666667,10.3,90
16742,21.5,39.2,20.03333333,39.65666667,21,38.09,21.82666667,37.99333333,18.85666667,48.69666667,1.933333333,70.59333333,19.6,29.2,22,37.63333333,18.1,39.43333333,0.8,765.85,86.5,2.5,40,-1.25,100
16743,24.6,48.59,22.39,50.56,26.16666667,45.23,23.82333333,46.43333333,23,52.4,11.5,52.59,23.6,42.7,26,50.2,23.2,49.5,11.6,751.7666667,96,4.166666667,56.33333333,10.9,60
16744,20.1,38.06,18.53333333,38.56,20.6,36.9,19.82333333,35.65666667,18.23857143,45.12428571,4.73,77,18.6,32.98,20,40.59,18,39.72333333,3.23,754.7333333,81.33333333,1,34,0.3,70
16745,21.7,38.29,19.7,40.53,22.2,37.29,20.5,37.9,19.5,45.59,8.69,51.53333333,20.5,33.09,22.1,39.4,20.2,37.79,8.93,759.7666667,72.33333333,1,40,4.13,60
16746,21.39,35.5,17.63333333,40.53,21.66666667,35.2,20.29,33.76,19.6,40.29,-0.266666667,50.93,20.79,27.29,22.1,39.62666667,19.39,38.29,0.2,766.2,83,2,65,-2.4,50
16747,20.7,40.59,19,40.4,20.23,40.23,20.06666667,38.06,18.6,60.7,-5.51,85.98833333,19.89,37.62666667,20.96333333,47.66333333,17.6,40.76,-4,761.4,86,3,27,-6.1,40
16748,21.79,38.7,20.245,40.79,22.79,37.2,20.29,38.79,20.4175,57.0225,10.90444444,39.23277778,20.79,33.53,23.29,43.2,20.42666667,39.53,8.17,750.6333333,75.66666667,7.333333333,40,4.13,80
16749,20.79,37.32666667,17.5,41.32666667,21.7,35.66333333,20.6,34.5,19.53333333,47.29,0.566666667,55.29,20.29,30.82333333,22.39,41.5,19.5,39.36333333,1.52,748.05,90.83333333,4,30.83333333,0.15,150
16750,21.76,38.93333333,20.35666667,37.82666667,24.56666667,36.86,19.63333333,37.62666667,18.79,41.7,9.866666667,41.23,19.1,32.93333333,20.39,38.36333333,18.6,36.79,7.92,755.7333333,76.33333333,5.5,40,3.93,70
16751,21.2,38.56,18.5,42.73,22.6,37.79,19.89,39.36,19.79,47.5,8.963333333,42.03333333,21.29,38.46666667,22.89,43.86333333,20.29,43.09,8.5,740.2666667,73,13,40,3.83,60
16752,21.42666667,43.96333333,20.82333333,42.32666667,21.6,45.29,21.1,45.59,19.72,64.64,3.59,94.43333333,18.5,41.09,21.1,51.62055556,18.1,48,4.37,758.4,86.33333333,4,36,2.2,70
16753,21.39,47.2,20.5,47.2,21.7,46.7,18.79,49.2,19.56666667,52.2,11,99.9,19.1,51.4,21.07777778,58.02277778,17.6,52.9,11,758.3,91.66666667,7.333333333,62.66666667,9.63,50
16754,21.6,34.4,20.2,34.76,20.39,35.29,20.39,35.03,17.39,46.29,6.4,24.5,22.42666667,29.66666667,22.85666667,35.4,18.5,39.59,5.93,757.6666667,49.66666667,8.666666667,40,-4,50
16755,22.2,37.2,22.29,35.5,22.2,36.4,21.89,35.4,19,46,12.89,15.63,19.6,33,22.39,37.5,19.79,39.96666667,11.8,756.8333333,57.66666667,3.333333333,37.83333333,3.58,50
16756,18.89,37.59,17,39.79,19.39,37.46666667,18.2,36.2,18.06666667,53.99,2,77.09,17.5,31.39,20.1,41.19333333,17.6,39.52666667,0.717,747.8666667,97.33333333,1,40,0.367,110
16757,21.7,42.36,20.82333333,40.79,22.31,43.91,18.39,45.6,17.6,53.94285714,10.5,91.46666667,17.7,39.86333333,20.7,48,17.7,44.2,9.8,754.9,89,5.666666667,36.33333333,8,300
16758,21.39,42.96333333,20.7,41.73,22.79,42.29,20.2,43.5,20,46.59,6.433333333,78.19333333,18.89,38.03,21.45722222,51.18666667,19.1,47.03,6.4,739.9,84,5,26,3.8,50
16759,21.29,47.23,20.39,47.2,21.6,46.7,18.79,49.2,19.5,52.2,10.96333333,99.9,19.01111111,51.05222222,21,57.59333333,17.6,52.9,11,758.4666667,90.66666667,7.666666667,62,9.53,50
16760,19.76,37.79,17.56666667,40,20.1,37,17.89,37,18.85666667,59.16,3.59,75.26333333,18.35666667,31.46333333,21.2,37.16,18,36.93333333,3.27,744.4333333,93.33333333,4,30,2.27,50
16761,20.815,37.6175,18.815,38.9,20.79,39.09,20.7,36.2,18.39,52.4,0.733333333,85.23,19.6,36.7,21.6,43.745,18.1,40.2,0.75,755.5,89,2,23,-0.9,40
16762,22.66666667,39.56,21.7,39.2,21.29,43.62666667,18.29,42.86333333,18.29,54.29,1.9,95.9,18.46333333,42.33333333,19.29,49.29,17.29,47.59,2.95,751.2166667,77.16666667,10,37.5,-0.75,50
16763,23.6,37.4,22,37.59,24.29,36.145,24.2,35.66333333,23,38.46666667,9.96,29.49333333,23.5,30.73,25.7,36.42,22.79,34.7,10.6,760.9,72,3.5,34.5,5.65,80
16764,19.16666667,36.9,16.89,39.5,19.6,38.46666667,18.6,36.4,17.29,56.16333333,1.066666667,77.36666667,17.7,32,20.56666667,43.59,17.6,41,0.1,747.2,100,1,32,0.1,30
16765,21.89,41.73,21.2,40.93333333,20.5,44.26,18.42666667,47.2,18.79111111,62.65444444,8.3,99.9,16.2,44.726,18.5,50,16.2,49.23,8,767.3,95,3.5,62,7.25,390
16766,21.2,38.76,18.5,42.86333333,22.6,37.73,19.96333333,39.63333333,19.79,47.5,8.963333333,43.23333333,21.29,38.4,22.89,43.79,20.29,43.06,8.55,740.1333333,73,13,40,3.87,70
16767,21,39.76666667,18.1,44.15666667,22.39,38.82666667,20.39,38.4,19.79,47.7,4.963333333,59.19333333,21.13333333,37.86333333,21.29,41.29,20.6,43.7,4.4,754.2,97,2,61,4,50
16768,21.39,37.62666667,18.23,42.7,23.23,37.65666667,20,39.49,19.39,46.7,5.741666667,72.205,20.7,38.09,22.17272727,43.29090909,19.815,42.45,6.13,756.7,83,5.666666667,23.33333333,3.4,90
16769,21.39,36.62666667,19.2,38.56,22.79,34.5,21.79,34,20.6,52.16666667,6.09,38.6,21.55714286,31.89142857,23,38.03,20.39,36.86333333,4.95,757.9,81.5,4,29,2,90
16770,20,44.96333333,19.1,43.59555556,19.89,44.82666667,19.73,43.53,17.79,51,7.53,78.19,17.89,39.59,18.5,47.2825,17.1,44.32666667,7.17,743.5,80.33333333,7.666666667,40,3.97,240
16771,21.7,34.36333333,20.29,34.7,20.46333333,35.36333333,20.39,35.09,17.39,46.29,6.333333333,23.79333333,22.5,29.32333333,23,35.09,18.5,39.59,5.83,757.7666667,47.66666667,8.166666667,40,-4.6,60
16772,18.5,38.79,17.5,39,18.5,39.2,16.29,38.59,16.2,47.59,4.263333333,89.36333333,16.29,33.2,17.945,41.55,15.8,39.5,3.57,761.3,69.66666667,6,23.66666667,-1.5,40
16773,23.29,42.73,23.50875,41.6175,24.39,38.7,23.2,40.4,21.3275,46.4375,18.69666667,6.69,23.1,38.86333333,23.29,43.33714286,22.6,42.16857143,13.4,752.4333333,75.66666667,4,26.16666667,9.25,40
16774,20.13333333,37.46666667,18.7,37.93333333,20.42666667,36.62666667,19.79,35.29,18.2,44.72571429,5.933333333,68.23333333,18.54,32.29,19.79,39.86,17.89,38.5,4.37,754.4,70.66666667,1,23.33333333,-0.6,40
16775,21.29,39.93333333,20.36666667,41.16666667,23.03333333,37.23,21.29285714,38.59571429,20.5,44.22333333,7.7,35.73333333,20.66,31.714,22.245,39.095,21.1,41.59666667,6,754.2333333,81.5,3.833333333,40,3.07,80
16776,18.39,38.79,17.39,39,18.5,39.36333333,16.2,38.59,16.2,47.59,4.59,88.62666667,16.29,33.29611111,17.86777778,41.48277778,15.8,39.29,3.7,760.8,71.33333333,6,22.33333333,-1.07,20
16777,24.39,38.5,23,37.7,26.39,38.2,24.705,36.0875,23.39,39.4,15,6.212,24.29,38.56428571,24.35,40.656,23.29,44.218,15.6,751.7833333,61.66666667,2,40,8.27,60
16778,19.6,38.66333333,17.06666667,41.16333333,20.7,37.4,18.79,35.29,17.82333333,44.52666667,-1.096666667,78.02666667,18.23,34.83,19.85666667,43.33333333,17.5,39.63333333,-0.467,756.3666667,99.66666667,2,31,-0.5,50
16779,20.7,34.12666667,19.5,34.43333333,19.89,34.7,20.7,33.29,17.89,57.56666667,9.33,29.12666667,21.06666667,29.5,22.03333333,35,18.5,39.5,9.42,764.8,53.83333333,4,27.5,0.45,60
16780,22.5,45.09,21.6,44.59,22,44.66333333,21.79,45.7,18.7,57.072,10.56,89.84,18.39,45.09,22.29,48.96666667,18.39,46.9,10.4,754.65,93.5,8,46.5,9.45,100
16781,23.39,36.96666667,20.72571429,39.66857143,24.46857143,36.66857143,23.5,34.26,23.29,39.89857143,7.923333333,32.53,23.7,31,24.29,36.79,23.075,38.0425,5.47,761.2333333,84.66666667,2.666666667,40,3.03,60
16782,20.5,33.06,19.16666667,32.43333333,20,33.73,20.32333333,32.9,18.5,42.43,9.126666667,19.66666667,22.16666667,25.6,25,33.7,19,39.2,8.55,766.7666667,59.5,3,64.66666667,1.02,60
16783,21.06666667,43.36333333,20.53333333,41.26,20.89,42.29,20.1,44.59,19.6,71.04333333,3.133333333,92.06,20.2,40.38777778,23,48.20055556,18.89,43.295,3.67,747.5666667,97.66666667,3,63.66666667,3.3,40
16784,21.89,38.62666667,21.2,37.73,22.5,37.5,21.29,37.5,20.03333333,43.82666667,11.86,15.56666667,20.73,31.46333333,23.79,36.72333333,20.39,37.2,10.8,753.1166667,66.16666667,2.333333333,40,4.68,100
16785,22.89,36.59,22.56666667,34.62666667,27.32333333,37.8,22.89,34.46,20.79,42,15,1.4,21.89,30.55714286,23.29,38.59,20.6,37.9,13.2,757.6,57,6,40,4.8,130
16786,21.32333333,43.52666667,21.06666667,41.03,21.62222222,44.42222222,22.66666667,42.53,19.1,56.735,3.433333333,94.06,18.29,38.08777778,20.2,46.62777778,18.29,48.86,4.23,759.3,83.83333333,4,29,1.68,90
16787,22.89,39.1,21.85666667,37.63333333,23,37.46333333,22.1,35.83714286,20.76,51.49,11.36,7.9,21.7,28.018,22.82333333,34.9,21,39.93333333,8.77,756.1333333,75.66666667,4.666666667,40,4.63,60
16788,21.89,38.66333333,22.1,36.29,22.26,36.76,22,37,19.89,45,15.36,1,21,31.29,21.2,38.9,20.26,38.06,13.2,765.6,55.33333333,3,40,4.4,40
16789,21.1,35.5,19.5,36.12666667,19.95875,37.29,18.79,36.425,17.14,45,1.39,80.23,17.5,31.39,20.31857143,40.65285714,17.5,38.4,0.133,758.3333333,99,1,10.16666667,0.0167,20
16790,21.82333333,42.32666667,19.16666667,45.62666667,23.39,39.09,21.79,39.46666667,20.7,47.4,4.538571429,51.64,21,36.09,23.2,45.634,20.365,44.695,4.83,753.4,96.33333333,1,40,4.3,50
16791,21,43.7,20.29,42.96666667,20.63333333,44.43333333,20.82333333,44.59,17.79,52.28,9.89,99.9,17.745,42.17555556,18.56666667,48.505,17,48.16333333,9.72,764.75,88.33333333,3.166666667,23,7.88,40
16792,21.6,36.43333333,19.79,38.36333333,22.76,34.2,21.6,34.09,20.5,47.62666667,4.993333333,56.26666667,21.52,31.29,23.2,37,20.42666667,36.53,5.13,757.7,82.66666667,3,40,2.33,70
16793,20.82333333,43.09,19.79,43.2,20.39,44.4,18.29,44.9,18.66111111,47.35722222,9.533333333,85.69666667,19.19444444,39,19.98166667,45.58,17.1,49,10.3,762.3,71.66666667,5.333333333,40,5.27,60
16794,21.63333333,39.79,23.06666667,37.09,22.1,37.73,20.89,39.06,19.7,45.7,10,51.92333333,20.39,33.7,23.39,40.2,20.39,40.43,7.27,761.2333333,85,1.333333333,48.66666667,4.87,50
16795,21.1,44,20.26,43.7,21.7,44.09,19.89,43.79,19,62.97,7.56,95.59,18.89,39.62055556,21.6,53.59,19.03333333,48.46333333,8.13,738.6833333,88.83333333,7.5,37.33333333,6.35,40
16796,24.6,47.29,22.79,49.7,26.7,43.4,24.89,45.4,23.89,56.7,14.956,58,24.5,42.9,26,51.79,24.04285714,47.09,14.6,748.5666667,96,2.333333333,26.66666667,13.9,50
16797,23.89,39.26,24.49857143,35,24.39,37.29,23.89,38,20.5,44.4,19.254,1,23,35.2,23,40.89,22.79,39.72571429,15.8,757.4666667,64,4.333333333,32.66666667,9,80
16798,22.39,43.7,22,42.06666667,22.7,41.23,21.29,44.12,19.7,48.79,17.89333333,20.22333333,21.5,40.06,24.2,47,20.29,44.29,17.3,749.5,66,2,40,10.9,120
16799,22.29,39,19.65,41.245,24.89,37.29,22.2,35.42857143,20.73,52.36333333,6.9,50.02666667,21.39,32.7675,23.2,45.5,20.6,41,7,756.6,84,4.5,40,4.45,50
16800,22,35.29,19.6,37.29,20.79,36,20.6,34.43333333,19.4,74.35666667,5.2,38.93333333,22.2,29.49666667,24.39,32.62666667,19.5,38.03,5.8,768.8,75,4,22,1.6,100
16801,22.6,40.26,20.29,43.16333333,24.63333333,38.5,20.1,37.23,19.42666667,48.12666667,10.23333333,38.76333333,21.32333333,32.79,22.89,40.16333333,19.79,41.76666667,10.3,757.1166667,65.33333333,3.833333333,40,4,280
16802,22.1,38.745,20.42666667,38.4,21.5,38.9,19.29,39.43333333,18.34555556,48.17555556,3.363333333,86.12666667,19.78,31.5,23.82888889,38.93888889,18.66666667,38.79666667,2.45,741.3,83,2.833333333,40,-0.15,100
16803,22.2,42.12666667,20,45.12666667,23.7,40.2,22.29,40.56,20.6,52,9.83,61.06666667,21.2,37.29,23.29,48.4,20.7,45.2,9.3,749.4,99,2,60,9.17,50
16804,21.89,43.46333333,20.53333333,43.46666667,21.79,41.95714286,23.63333333,43.52666667,18.434,54.79,10.5,93.03,18.1,42.29,21.5,52.12666667,17.89,44.79,10.9,754.7,89,11,25,9.1,50
16805,19.7,35.53,18.53333333,35.06,20.1,35.62666667,19.03333333,33.32666667,17.434,47.036,2.19,48.595,19.39,32.36,20.6,38.73,18.1,36.62666667,2.17,757.1,66.33333333,7.666666667,26,-3.57,50
16806,23.7,39.69333333,27.39,32.618,25.16666667,37.43,23.6,37.66333333,21.2,46,22.86666667,1,22.7,35.03857143,23.6,43.56,22.1,43.59,17.5,752.3333333,56.83333333,3,40,8.65,210
16807,23.39,45.19,22.22571429,44.39857143,24.39,40.9,23.5,43.29,22.79,53.35142857,13.56333333,29.86333333,23,40.2225,23.5,47.42571429,22.55,44,13.9,758.2666667,81.5,1.166666667,40,10.7,60
16808,24.1,40.2,22.7,40.7,25.79,39,24.03333333,38.59,22.29,49.4,15.058,29.836,23.86142857,41.56428571,24.46333333,44.56,22.7,46.02571429,14.1,751.8,79,1,28.33333333,10.5,50
16809,22.6,41.25666667,21,40.53,22.39,38.33333333,21.13333333,35.23333333,19.33333333,52.13333333,7.933333333,42.63333333,19.6,32.66333333,23.2,38.26,19.79,39.2,6.5,756.1,83,3,25,3.8,140
16810,25.5,33,26.1,30.66666667,25.39,35.7,24.5,35.29,22.29,44.5,27.35,1,23.6,32.94142857,24.79,36.2,22.29,38.2,23,751.2166667,39.33333333,3.166666667,40,8.27,70
16811,24.73,44.9,22.42666667,46.09,25.89,42.5,24.29,44.4,23.6,57.79,11.19,33.69666667,23.5,38.2,24.89,48.13333333,22.79,43.86333333,11.1,759.5,84.33333333,3.333333333,40,8.47,60
16812,21,37.4,19.13333333,37.7,20.89,38.73,19.7,36.32666667,18.2,49.245,2,81.5,18.5,32.5,21.06666667,45.4,18.2,40.96666667,2.17,743.5666667,94,5.333333333,51,1.27,40
16813,21.89,36,22.92666667,32.06,22.5,35.7,22.79,33.94,20.16666667,40.96666667,14.23333333,1.9,20.7,28.06,21.6,35.32666667,20.7,36.79,11.2,762,49.5,4,40,0.9,50
16814,21.46333333,45.4,20.87,43.57,22.40222222,43.4,20.29,44.29,18.5,53.06166667,9.3,99.045,18.235,41.63277778,20.2,47.215,18.29,47.79,9.5,761.6666667,90.83333333,5.5,38.16666667,8.07,60
16815,20.66666667,36.79,18,39.79,20,37.53,21.1,35.56,18.23,57.03,5.19,48.49,18.2,34.12666667,20.53333333,41.79666667,17.29,36.96666667,3.67,750.9,78.66666667,1.666666667,25,0.3,60
16816,22.89,43.0225,21.125,42.79,26.39,43.03,22.79,37.4,21.434,62.76,8.533333333,28.93,21.73,33.7,23.62857143,42.75714286,21,38.82666667,9.83,751.3333333,76.66666667,1.666666667,40,5.83,90
16817,21.39,45.09,20.7,44.29,22.16666667,45.09,18.89,45.5,19,59.49444444,6.526666667,90.59333333,18.80666667,41.225,21.42666667,53.93666667,19.2,50.7,7,743.2,89.5,5,40,5.35,40
16818,21.39,45.29,20.79,44.82666667,21.5,42.9,21.82333333,44.9,18.7,65.93,11.90571429,85.75428571,18.2,44.7,21.6,51.26666667,18.39,47,11.4,755.85,89.66666667,10,29.16666667,9.68,100
16819,22.7,43.9,21.89,42.59,22.07222222,44.23666667,20.85666667,45.4,19.29,76.77666667,7.8,95.03,18.43277778,40.72277778,21.39,51.60444444,18.29,46.29,6.65,765.15,94.5,2,28.66666667,5.82,60
16820,23.29,42.26666667,22.51,42.73714286,24.39,38.59,23.1,40.03,21.39,46.32142857,17.52333333,14.79666667,23.1,38.9,23.29,43.35285714,22.62857143,42.27,12.9,752.55,77.66666667,3.833333333,26,9.1,50
16821,21.89,40.06,22.06666667,38.5,22.35666667,38.29,21.5,38.59,20.39,54.93,12.31,10.6,21.456,33.856,21.7,37.79,20.79,41.7,9.77,752.8,63,7.333333333,40,3,40
16822,25,48.56,27.33,40.7,25.815,45.30875,26.075,44.50875,23.82333333,52.23,23.7,1.6,24.75142857,43.33714286,25.29,48.36333333,23.92142857,47.72571429,20.5,748.2,65.66666667,1,40,13.8,60
16823,22.29,38.29,20,40.9,22.79,37.7,20.6,39.9,20.13333333,46.46666667,7.966666667,50.69333333,21.35666667,34.9,23.73,38.32666667,20.2,39.32666667,8.53,749.8333333,76.66666667,6.666666667,40,4.67,90
16824,22.29,45.93333333,21.39,45.5,23.26,45.93,20.6,48.9,19.89,59.15722222,10.19,99.9,18.79,46.2,20.79,56.29,18.1,52.2,10.2,759.2,96.66666667,4.666666667,42,9.63,50
16825,21.29,43.29,20.7,41.2,21.5,43.59,18.89,41.36333333,19,54.12777778,8.8,57.39,19.48166667,35.075,22.28,46.42944444,19.2,43.93333333,8.1,747.25,66,8,40,2.1,110
16826,22,44.5,20.7,45.59,23,41.79,21.1,44,19.79,50,13.8,45.99333333,21.1,40.2,24.26,50.4,20.39,46.2,14.8,748.5166667,76.83333333,5,30.83333333,10.7,50
16827,22.03333333,41.62666667,19.6,45.09,24.2,39.9,21.73,40.2,20.79,50.73,9.6,50.1,21.29,36.46666667,23.03333333,47.15666667,20.89,44.93333333,9.25,744.8666667,87.5,5.166666667,30,7.25,50
16828,20.79,42.93333333,19,45.62666667,21.6,39.59,19.63333333,42.12666667,19.29,46.4,11.89,64.36333333,20,38.32666667,21.26,44.06,19.5,42.26,12.1,752,92,5,64,10.8,60
16829,20.2,40.52666667,18.39,40.56,20.2,39.46666667,18.79,37.86,17.96333333,67.85666667,0.433333333,77.33333333,18,30.82333333,22.03333333,38.09,17.7,36.56,1.45,747.95,96.5,1,24.5,0.9,280
16830,22.2,43.16,20.29,45.86666667,24.2,38.7,21.29,42.32666667,21.1,49.43333333,13.25666667,33.12333333,21.5,38.66333333,23.1,42.16333333,20.89,44.36333333,10.7,749.85,84.83333333,2.166666667,24.83333333,8.22,80
16831,25.06666667,43.9,23.39,45.06,26.7,40.29,25.42666667,42.59,23.5,48.9,14.92666667,50.39666667,24.2,41.5,25.31,51.29,23.79,49.05142857,14.9,752.3,96,1.5,20.5,14.3,50
16832,23.7,41.03,23.2,39.7,23.79,42.93333333,21.7,42.93333333,21.54611111,72.74222222,7.563333333,63.89333333,19.15,34.87388889,22.2,42.00888889,18.79,40.5,7.6,744,69,10,26,2.3,90
16833,22.2,40.79,19.1,46.09,24,38.86333333,20.92666667,40.73,20.79,52.2,5.53,59.09,21.5,35.59,22.79,40.79,20.89,45.03,6.8,754.2,93.66666667,3.333333333,22.66666667,5.87,50
16834,23.29,35.32666667,21.5,35.06,22.79,35.03,21.53333333,35.65666667,20.1,40.45,13.6,1,19.5,26.79,23.29,37.73,19.63333333,36.36,13.2,765.5166667,40.83333333,3.833333333,40,0.15,120
16835,23.53333333,48.09666667,22.2,47.56,25.73,40.16333333,22.13333333,45.69333333,21.29,50.76,15.03,20.8,21.89,37.4,24.96333333,42.86333333,20.79,43.4,12.1,749.1,73,9,40,7.3,150
16836,21.39,38.09,19.26333333,40.02666667,22.63333333,36.59,19.39,39.32666667,19.2,42.76,9.263333333,48.19333333,19.1,33.82666667,21.13333333,43.5,19.2,40.36333333,5.93,758.3666667,90.33333333,1,40,4.47,320
16837,24.39,37.99,24.29,34.59,25.1,37.79,24.39,39.43333333,20.6,52.732,18.56666667,1,23.2,34.09,24.6,39.545,21.85666667,36.76,16,756.2,52.66666667,1.333333333,31.33333333,6.23,190
16838,25.29,43.12666667,24,43,26.79,39.79,25.79,41.76,23.5,48.29,16.236,35.276,24.2,40.7,25.5,50.59,23.7,45.978,16.8,753.0333333,80.66666667,3.333333333,40,13.5,60
16839,22.6,39,20.32333333,41.06,22.5,38.2,21.1,39.96666667,20.2,49.56,6.933333333,55.72333333,20.7,34.09,24,42.69333333,20.2,39.4,6.85,754.25,90.83333333,3,40,5.43,60
16840,21.2,35.9,19.2,37.4,22.35666667,34.12666667,20.96333333,35.03,18.5,43.5,9.39,23.43,19.2,29.03333333,22.6,37.02666667,19.39,35.26,7.07,762.1666667,68.33333333,3,32.66666667,1.6,100
16841,20.89,35.4,17.63333333,38.43333333,21.5,35.2,20.2,34.59,19.1,55.96666667,-0.233333333,52.62333333,19.39,29.6,22,41.32666667,18.89,37.16333333,-0.0333,755.4,95.66666667,2.333333333,36.33333333,-0.633,30
16842,18.26,39.72333333,17.35666667,38.86333333,18.53333333,40,17.2,38,16.1,55.09,-1.933333333,94.52666667,16.08888889,33.88777778,18.89,46.40555556,15.89,43.62666667,-1.93,762.7,89.66666667,2,53.66666667,-3.4,50
16843,24.56666667,38.4,23.7,36.86333333,26.29,37.9,24.785,36.0475,23.6,39.26,15.69,7,24.236,38.17,24.5,42.356,23.2,41.296,17,751.65,59,2.5,40,8.85,60
16844,23.06666667,38.56,22.35666667,36.82666667,23.1,36.86333333,22.5,37.79,20.23,50,15.13,10.39333333,20.89,37.36714286,23.79,41.29,19.83,38.736,14.3,760.4666667,68.33333333,3.333333333,40,8.57,150
16845,22.89,38.59,22.236,37.7,24.6,37.09,23.16666667,35.76,22.6,40.16571429,15.33,1,23.2,31.29,24.52,37.9,22.89,38.2,10.1,761.45,67,1,33.5,4.1,100
16846,22.5,39.09,20.89,39.86,23.2,37.5,22.79,39,20,50.2,11.33,38.72666667,21,39.7,23.5,46.29,19.79,40,11.4,760.15,86,3,40,9.1,50
16847,21.7,35.2,18.1,39.7,21.6,35.9,21.39,33.16333333,18.6,55.65666667,1.29,71.16666667,20.445,28.29,22.32333333,40.59,19.79,38.4,0.133,763.05,95.5,1,17.16666667,-0.533,50
16848,22.39,45,21.32333333,44.5,21.89,44.4,22.09666667,46,18.7,56.79,10.5,89.676,18.39,44.62666667,22.2,50.33333333,18.39,46.86333333,10.6,754.45,89.5,8.5,34.5,8.85,60
16849,21.79,38.7,18.29,42.96666667,22.46333333,37.66333333,22.51,37.49285714,20.5,44.53,0.466666667,50.73333333,21,31,22.7,39.26,20.53333333,38.66333333,2.15,760.4333333,93.33333333,1,37.5,1.12,50
16850,23.5,35.02666667,22.66,33.46,24.29,35,24.13333333,34.32666667,23.1,37.29,13.36,1,23.79,27.63333333,25.89,33.96,22.87571429,32.73857143,13.6,761.1333333,45.5,4,40,2.02,300
16851,21.2,38.2,20.63,39.49,21.79,36.53,21.23,36.12666667,19,46.56,5.93,69.02666667,19.6,34.79,21.39,40.29,19.79,38.16333333,7.07,758.1,75.66666667,1.666666667,36,3,60
16852,20.6,36.96666667,17.5,40.76,21.6,35,20.39,35.59,19.26,48.9,3.196666667,55.76666667,19.5,30.22666667,21.6,38.76,19.26,38.22333333,2.85,750.5833333,95.16666667,3,64.33333333,2.08,70
16853,21.6,36.09,19.57142857,36.94285714,20.815,38.03375,19.62857143,35.29,18.6,52.56428571,3.6725,66.70875,18.93714286,31.65714286,21.23857143,44.63714286,18.5,40.44285714,4.27,745.3333333,74.33333333,7,40,0,50
16854,21.79,36.5,20,38.2,22.7,34.245,21.64285714,34.36571429,20.5,46.6175,7.526666667,24.76,21.7,31.12857143,23.35666667,36.53,20.5,36.9,4.5,757.5666667,85,2.333333333,40,2.03,70
16855,20.89,35.93333333,18,39.32666667,21,35.36333333,20.6,33.29,18.5,50.33333333,5.526666667,57.93333333,19.7,28.92666667,21.29,36.16333333,19.5,35.4,4.63,763.4,84,2,55.33333333,2.13,70
16856,20.39,41.06,19.7,38.76,21.56666667,41.12666667,19.2,38.9,18.40222222,50.51,4.493333333,91.06,19.40833333,34.045,21.93888889,42.02944444,18.6,39.7,4.47,742.3333333,73.66666667,5.666666667,40,0.1,280
16857,20.16666667,37.6,17.7,39.39666667,23.36,36.86,19.53333333,34.46666667,18.6,40.32666667,8.426666667,27.65666667,19,29.79,20.79,37.5,18.7,36.4,7.05,754.45,76,7,40,3.05,70
16858,18.7,42.29,18.03333333,41.53,19.79,43.32666667,18.29,41.96666667,17.56666667,63.06,3.06,91.33,18.1,42.46666667,19.1,50.59,16.7,47.12666667,3.4,752.1,89,5,28,1.8,20
16859,21.79,47.6,21.2,46.03,22.29,46,20.6,47.26,19.56111111,54.25777778,7.833333333,99.03,18.7,43.59333333,19.97555556,50.235,18.5,51.4,7.5,756.2,90.66666667,6.166666667,25.83333333,6.05,50
16860,23.73,40.16333333,22.87,38.754,24.29,37.96666667,23.39,39.2,23.01428571,70.02285714,16.85,5.795,23.29,36,24.39,41.73714286,22.63333333,40.59666667,16.5,756.4833333,56.33333333,3,40,7.72,100
